date,classifier,pipe_named_steps,best_params,selected_features,user_inputs,responders_rate,X_train_size(num of rows in cv input df),scorer_used,scorer_score_mean,scorer_score_std,accuracy,precision,recall,f1,confusion_matrix,param_grid_searched_at
2023-06-15,"GradientBoostingClassifier(learning_rate=0.0001, n_estimators=2000,
                           random_state=42, subsample=0.9)","{'smote': SMOTE(random_state=42, sampling_strategy='minority'), 'scaler': StandardScaler(), 'pca': PCA(), 'classifier': GradientBoostingClassifier(learning_rate=0.0001, n_estimators=2000,
                           random_state=42, subsample=0.9)}","{'pca__n_components': 40, 'classifier__subsample': 0.9, 'classifier__n_estimators': 2000, 'classifier__learning_rate': 0.0001, 'classifier': GradientBoostingClassifier(learning_rate=0.0001, n_estimators=2000,
                           random_state=42, subsample=0.9)}",,"{'rs': 42, 'X_version': 1, 'split_rows': 'normal', 'drop_out_correlated': False, 'age_under_50': False, 'debug': False, 'exhaustive_grid_search': False, 'classification_type': 'normal', 'scoring_method': 'f_beta', 'both': True, 'cv': 5, 'n_iter': 20, 'n_jobs': 1, 'use_gamma_columns': True, 'classification': True, 'lite_mode': True, 'test_size': 0.15, 'stdout_to_file': True, 'beta': 0.3}",0.6071428571428571,112,f_beta,0.5934073354830718,0.045419025299735835,0.5089285714285714,0.6101694915254238,0.5294117647058824,0.5669291338582677,"[[21 23]
 [32 36]]
[[TN FP
[FN TP]]","{'pca__n_components': [10, 20, 30, 40], 'classifier__n_estimators': [2000], 'classifier__learning_rate': [0.0001, 0.01, 0.001], 'classifier__subsample': [0.5, 0.75, 0.9], 'classifier': [GradientBoostingClassifier(learning_rate=0.0001, n_estimators=2000,
                           random_state=42, subsample=0.9)]}"
